,Unnamed: 0.1,Unnamed: 0,id,answer,score_me,score_other,score_avg,bert_distance,bert_similarity_score,normalized_bert_score,elmo_similarity_score,normalized_elmo_score,gpt_similarity_score,normalized_gpt_score,gpt2_similarity_score,normalized_gpt2_score,roberta_similarity_score,normalized_roberta_score,xlnet_similarity_score,normalized_xlnet_score,universal_similarity_score,normalized_universal_score
1378,1378,1465,8.6,"i have an hard time explaining this so i'll show how infix is evaluated instead. Start with an infix expression, like,  (((5+2)*5)+(400/(2+3))), and  push items until you get a "")"" and once that happens, perform the operations until you reach an ""(""... with that complete, you will now have  ((7*5)+(400/(2+3))) as now the expression that will be evaluated... perform last step again... (35+(400/(2+3))) is now the stack.... repeat agian... (35+(400/5)) is now the stack after that.... repeat... (35+80) is now the stack, repeat again... 115 is now the stack, and is returned.",1,4,2.5,0.042042196,0.957957804,0.946353229,0.266803145,0.356512507,0.972802813,0.689040014,0.999967478,0.96165319,0.85818061,0.621472784,0.982634157,0.956539998,0.734084606,0.66853271
1379,1379,1466,8.6,The infix expression is converted to postfix form,5,5,5,0.038225591,0.961774409,0.951223301,0.655192018,0.697380556,0.988043856,0.863299011,0.999966458,0.960449935,0.9800106,0.946646704,0.964950395,0.912284367,0.896134853,0.870530539
1380,1380,1467,8.6,by converting them to postfix expressions and putting the operations in a stack,5,5,5,0.024818897,0.975181103,0.968330539,0.490546852,0.552880339,0.987882083,0.861449376,0.999960224,0.953100019,0.973141086,0.928311425,0.972780441,0.93187995,0.75107187,0.689707565
1381,1381,1468,8.6,The computer converts the infix expression to postfix form. Then evaluates the postfix expression.,5,5,5,0.026608229,0.973391771,0.966047312,0.699608445,0.736362469,0.987168027,0.853285189,0.999938397,0.927362842,0.974250339,0.93127211,0.981322335,0.953257014,0.883972645,0.855370181
1382,1382,1469,8.6,infix expressions are converted to postfix expressions before they can be evaluated by a computer.  Operands stay in the same order.  Operators always follow the operands.,5,5,5,0.014957309,0.985042691,0.980914144,0.621697485,0.667984205,0.990423173,0.890503013,0.999941288,0.930771928,0.960283199,0.893992703,0.979684606,0.94915841,0.772313178,0.716185143
1383,1383,1470,8.6,infix expressions are pointers evaluated by reference to the memory location,0,3,1.5,0.055578172,0.944421828,0.929081024,0.356609762,0.43533095,0.991357636,0.901187226,0.999966687,0.960719932,0.956274337,0.883292732,0.916447329,0.790899914,0.505383313,0.38345345
1384,1384,1471,8.6,computers convert infix expressions to postfix form before evaluation,5,5,5,0.067583144,0.932416856,0.913762416,0.618083894,0.66481275,0.989236383,0.876933814,0.999809402,0.775263095,0.977803299,0.940755242,0.968086804,0.920133588,0.888438165,0.860936513
1385,1385,1472,8.6,convert infix expressions to postfix expression and evaluate the postfix expression,5,5,5,0.057066441,0.942933559,0.927181961,0.611030877,0.658622695,0.988487655,0.868373207,0.999933435,0.921511923,0.981671286,0.951079207,0.982332296,0.955784556,0.842031777,0.803090321
1386,1386,1473,8.6,"When an operand is entered, the computer Pushes it onto a stack When an operator is entered, the computer Applies it to the top two operands of the stack Pops the operands from the stack Pushes the result of the operation onto the stack",4,4,4,0.032528698,0.967471302,0.958492662,0.121129751,0.228662794,0.993052961,0.920570792,0.999956545,0.948761648,0.862712638,0.633569126,0.978528843,0.946265982,0.728439212,0.66149565
1387,1387,1474,8.6,Computers convert an infix expression into a postfix expression. They then push the numbers onto a stack and pop them out as they are needed.,5,5,5,0.019208491,0.980791509,0.975489541,0.577581167,0.629265682,0.989212317,0.876658647,0.999962294,0.955540864,0.969622292,0.918919484,0.976021579,0.939991267,0.806744993,0.759104867
1388,1388,1475,8.6,"infix expressions are converted to postfix, (i.e. 3+2 is changed to 32+)",5,5,5,0.043963432,0.956036568,0.943901689,0.549851418,0.60492877,0.994434083,0.936361897,0.999959998,0.952832642,0.955619941,0.881546097,0.949728673,0.874190272,0.67576921,0.595841779
1389,1389,1476,8.6,"they are transformed into post-fix expressions, then evaluated with a stack.",5,5,5,0.019700944,0.980299056,0.97486116,0.582361877,0.633461454,0.993395184,0.924483611,0.999986838,0.984481005,0.959048849,0.890698125,0.972780438,0.931879943,0.749998093,0.688369087
1390,1390,1477,8.6,"Writing arithmetic expressions is called infix notation.  This is because a binary operator (like '+') is written in between its two operands (as in ""a + b"").  There are two alternative forms of notation used in certain situations.  One is prefix notation, in which an operator is written before its operands.  In prefix notation, the sum of a and b is written ""+ a b"".  This is the notation used to write function calls in mathematics and computer science.  It is also used in the Lisp and Scheme programming languages.  In postfix notation, an operator is written after its operands.  The sum of a and b is written ""a b +"".  (You may have seen this as ""reverse Polish notation"".)  Postfix notation forms the conceptual basis for the way that arithmetic expressions are evaluated by a computer.  One important characteristic of both postfix and prefix notations is that they are unambiguous; no parentheses are needed to indicate the order of operations. ",5,5,5,0.018726408,0.981273592,0.976104689,0.42643249,0.496610608,0.982421984,0.799021148,0.999960242,0.953120624,0.814475993,0.504821689,0.976783658,0.941898457,0.782193124,0.72850063
1391,1391,1478,8.7,isEmptry()//determines if the stack is full or not pop()//to remove the top element if it is not the on you are looking for search()//you compare each element of the stack to the data you are looking for.,2,4,3,0.021970153,0.978029847,0.9719656,0.42827487,0.498227565,0.986344436,0.843868629,0.999942245,0.931900189,0.958179239,0.888377067,0.977511082,0.943718919,0.776120305,0.720930779
1392,1392,1479,8.7,You would have to keep using peek or getTop to see what the top element is then popping the top element until peek or getTop provides the element you are looking for.,2,4,3,0.020250559,0.979749441,0.974159839,0.430392861,0.500086413,0.992903437,0.918861203,0.999979366,0.975670178,0.958499802,0.889232675,0.972056494,0.93006819,0.773590147,0.717776903
1393,1393,1480,8.7,Push adds a given node to the top of the stack leaving previous nodes below. Pop removes and returns the current top node of the stack.,2,4,3,0.020852625,0.979147375,0.973391589,0.362207592,0.440243864,0.991873623,0.907086782,0.999958306,0.950837704,0.926432575,0.803642699,0.968821441,0.921972101,0.791593015,0.740217721
1394,1394,1481,8.7,"Using linked lists and stacks, you would need a temp stack to retain the values. Then you would use the Pop( ) function to pop off each element and then compare it. If its not the element your looking for, Push ( ) it to the temp stack. Repeat until the element is found. When you find it,  Pop ( ) off the temp stack back onto the regular stack to have a complete stack again.",5,5,5,0.010518372,0.989481628,0.986578325,0.584810197,0.635610213,0.988284015,0.866044876,0.999932873,0.920849935,0.917992407,0.78111522,0.976306706,0.94070483,0.866266489,0.833299218
1395,1395,1482,8.7,"Pop each item off the top until you find what you are looking for. If the stack ends up empty and you never found the item, then it does not exist in the stack. It may also be necessary to save the popped values in case you want to recreate the stack.",5,5,5,0.015148103,0.984851897,0.980670686,0.448420614,0.515908403,0.993316791,0.9235873,0.99995279,0.944334242,0.939051885,0.83732464,0.978889713,0.9471691,0.853647053,0.81756892
1396,1396,1483,8.7,"if the stack is implemented using an array you could simply search the array for the item. If the stack is implemented using a linked list you would have to pop the values off of the stack until either the value is found or the stack is empty, you would then have to have the items put back into the list.",4,5,4.5,0.012938738,0.987061262,0.983489885,0.449356288,0.516729593,0.994973485,0.942529166,0.999948179,0.938897548,0.9213189,0.789993895,0.943265184,0.858014654,0.837904274,0.797945333
1397,1397,1484,8.7,"You need to pop each item on the stack and compare the item.  Once the item is found, no more items need to be removed.",3,4,3.5,0.016447783,0.983552218,0.979012266,0.357960045,0.436516021,0.995076972,0.943712392,0.999948901,0.939748524,0.940018062,0.839903443,0.98631871,0.965761012,0.830649853,0.788902599
1398,1398,1485,8.7,"Pop an element from one stack, check to see if it is the desired element, if not push it onto another stack. When finished, pop the items from the second stack and push them back onto the first stack (this will ensure the order of the elements is maintained).",5,5,5,0.007637024,0.992362976,0.990254989,0.698747635,0.735606982,0.989241398,0.876991149,0.999953145,0.9447521,0.953282665,0.875307722,0.982624445,0.956515692,0.906764209,0.883780175
1399,1399,1486,8.7,Basically pop the stack until you find the given element.,3,4,3.5,0.015469611,0.984530389,0.980260435,0.606182516,0.654367549,0.989062681,0.874947784,0.999975662,0.971302745,0.912229827,0.765734437,0.879673937,0.698870308,0.549102664,0.437950213
1400,1400,1487,8.7,"Iterate through the stack, checking the number against the current element.",0,3,1.5,0.022233725,0.977766275,0.971629276,0.522463501,0.580891867,0.992596668,0.915353741,0.99990529,0.8883264,0.962272392,0.899302018,0.9367865,0.841801009,0.560883343,0.45263499
1401,1401,1488,8.7,pop and push,2,4,3,0,1,1,1,1,0.993155412,0.921742165,0.999963857,0.957383547,0.996792008,0.991437615,0.930477885,0.82601298,1,0.999999851
1402,1402,1489,8.7,pop all elements off stack until you find that element and then push the popped elements back on the stack,5,5,5,0.008778512,0.991221488,0.988798424,0.823363781,0.844975879,0.993165253,0.921854686,0.999986962,0.984627096,0.962352457,0.899515717,0.974105161,0.935195213,0.913695633,0.892420289
1403,1403,1490,8.7,"Keep popping nodes and storing them in an alternate stack until the given element is found, then pop the given element and push the previously popped nodes back onto the stack.",5,5,5,0.007878304,0.992121697,0.989947111,0.623413742,0.66949047,0.993389854,0.924422662,0.999973433,0.96867468,0.978870309,0.943603176,0.974114385,0.935218297,0.843490541,0.80490869
1404,1404,1491,8.7,either traverse the entire list and pop the given part or create a pointer system that automatically points to it.,2,4,3,0.027641237,0.972358763,0.964729171,0.297350615,0.38332238,0.994033439,0.931781113,0.999983342,0.980358832,0.967714225,0.913826702,0.955679657,0.889083288,0.828413606,0.786115086
1405,1405,1492,8.7,"Depends on the type of stack, on a true stack you will haft to pop all of the elements of the stack until you find the element you want, and then after that you will need to push all the elements that where removed back in to the stack in the order that they where removed.  With a Java style stack, where there is a peek function, it will return the element you wanted instead of requiring you to perform all the excessive actions that are required from a true stack.",5,5,5,0.009871542,0.990128458,0.987403694,0.587703288,0.638149323,0.993041709,0.920442138,0.999983346,0.980363573,0.944060224,0.850692295,0.972379817,0.930877343,0.86673367,0.833881566
1406,1406,1493,8.7,if top item != given element pop the stack. Repeat until item is found or stack is empty,3,4,3.5,0.02522099,0.97477901,0.967817459,0.514901519,0.574255122,0.989084791,0.875200581,0.999873157,0.850438265,0.956777125,0.884634713,0.969732994,0.924253367,0.862601101,0.828730263
1407,1407,1494,8.7,could traverse through the list/array to find the element.,1,3,2,0.034577489,0.965422511,0.95587836,0.405180126,0.47795855,0.987804608,0.860563559,0.999969823,0.964417376,0.921618506,0.790793567,0.954807061,0.886899517,0.571846485,0.466300695
1408,1408,1495,8.7,you need the pop opertation to go throught the stack and find the element.,3,4,3.5,0.017336369,0.982663631,0.977878411,0.51285547,0.572459415,0.988859875,0.872628997,0.999978159,0.97424683,0.938217418,0.835097381,0.951356667,0.878264513,0.740077138,0.676002482
1409,1409,1496,8.7,"createStack, push, isEmpty, pop, and a boolean return value.",2,4,3,0.046622753,0.953377247,0.940508337,0.137007445,0.242597793,0.97804242,0.748947248,0.999916213,0.901205425,0.96022857,0.893846894,0.966941948,0.917268456,0.792904615,0.741852649
1410,1410,1497,8.7,you would have to traverse the stack popping each element to search it,3,4,3.5,0.022231877,0.977768123,0.971631634,0.370738238,0.447730754,0.98930431,0.877710459,0.999978093,0.974169382,0.937245725,0.832503856,0.96583552,0.914499493,0.643718004,0.555889517
1411,1411,1498,8.7,Pop each element off the stack (and into another stack for storage) until the desired element is found.,4,4,4,0.012378573,0.987621427,0.984204667,0.692629337,0.730237281,0.988180397,0.864860152,0.999928402,0.915577886,0.963927762,0.903720332,0.970917331,0.927217305,0.833918393,0.792976878
1412,1412,1499,8.7,pop operation,1,4,2.5,0.105251014,0.894748986,0.865697381,0.055888303,0.171403879,0.966026175,0.611559089,0.999729836,0.681446432,0.90244688,0.739622974,0.895305105,0.737989088,0.620696962,0.527193476
1413,1413,1500,8.7,to pop elements then push them back,4,5,4.5,0.029769242,0.970230758,0.96201379,0.560602188,0.614364144,0.985327158,0.832237554,0.999975899,0.971582138,0.961816998,0.898086535,0.951068766,0.877544008,0.916312099,0.895681748
1414,1414,1501,8.7,A function to keep track of the elements popped and a function to put  the popped elements backinto the function.,4,5,4.5,0.023416519,0.976583481,0.970120004,0.374157816,0.450731934,0.993372823,0.924227942,0.999939416,0.928564464,0.946665655,0.857646397,0.966349215,0.915785074,0.852244496,0.815820614
1415,1415,1502,8.7,you would pop each element and compare it to what you are looking for and then push it back on the stack so that it is not lost,4,5,4.5,0.019244611,0.980755389,0.975443451,0.404589981,0.47744061,0.993080419,0.920884727,0.999977273,0.97320277,0.983222858,0.955220475,0.974356451,0.935824095,0.857545555,0.822428455
1416,1416,1503,8.7,you would need to perform a search through the list of elements (i dont really understand what this question is asking....its not very clear?),0,3,1.5,0.025341928,0.974658072,0.96766314,0.29069075,0.377477374,0.990744834,0.894180734,0.999975033,0.970561,0.966817228,0.911432546,0.967991254,0.919894464,0.805812418,0.7579424
1417,1417,1504,8.7,StackPush() StackPop() StackIsEmpty(),2,4,3,0.228319168,0.771680832,0.708659697,0.038206879,0.155885843,0.981318,0.786398708,0.999616787,0.54814906,0.915277034,0.773867674,0.971381778,0.928379636,0.569266796,0.463085077
1418,1418,1505,9.1,A data structure in c++ which is a collection of data that is kept in order.  First in first out.,5,5,5,0.023866832,0.976133168,0.969545395,0.456703007,0.523177414,0.993347967,0.923943752,0.999976948,0.97281893,0.969685819,0.919089043,0.978392384,0.945924477,0.853650391,0.817573081
1419,1419,1506,9.1,a queue is a list of objects in a particular order that is read one at a time starting at the first followed by the second and so on.,4,4,4,0.020598352,0.979401648,0.973716048,0.167127401,0.26903246,0.989164227,0.87610881,0.999965577,0.959411207,0.970856742,0.92221433,0.977479231,0.943639208,0.818354845,0.773576705
